Job_position,Company,Location,requirements,posting_frequency,min_sal,max_sal,avg_yearly_sal,monthly_sal,job_title,jr,na,senior,State,job_openings,job_descr_len,redux,net,js,server,css,sql,angular,java,stack,testing,javascript,python,c++,ai,rest,app,react,nodejs,php,ui,database,mvc,ux,unity,html,mobile,mysql,flutter,graphic,apis,cloud,debugging,food,architecture,b2b,healthcare,security,pwas,version,typescript,ios,game,mongo,oops,restful,financial,jquery,iot,bootstrap,freelance,word,aws,git,ruby
na,Anavclouds Software Solution Pvt. Ltd.,"Delhi, Delhi",php word,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
na,Parent Protect,"New Delhi, Delhi",na,1.0,160392.0,569316.0,364854.0,30404.5,senior,0,0,1,Delhi,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Noovosoft,"Pune, Maharashtra",na,1.0,500000.0,1500000.0,1000000.0,83333.33333333331,na,0,1,0,Maharashtra,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,FabCoders,"Goa, Goa",na,1.0,180000.0,360000.0,270000.0,22500.0,na,0,1,0,Goa,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Vipsa talent solutions,"Bengaluru, Karnataka",javascript app,1.0,1000000.0,2000000.0,1500000.0,125000.0,na,0,1,0,Karnataka,1,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Ritaum Info Solutions,"Noida, Uttar Pradesh",css html,1.0,240000.0,720000.0,480000.0,40000.0,na,0,1,0,Uttar Pradesh,1,158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Roundpay Techno Media Pvt Ltd,"Lucknow, Uttar Pradesh",na,1.0,180000.0,180000.0,180000.0,15000.0,na,0,1,0,Uttar Pradesh,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Bluethink IT Consulting Pvt Ltd,"Noida, Uttar Pradesh",mvc app,1.0,700000.0,700000.0,700000.0,58333.33333333334,na,0,1,0,Uttar Pradesh,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Sanogic Technology and Consulting,"Delhi, Delhi",na,1.0,180000.0,600000.0,390000.0,32500.0,na,0,1,0,Delhi,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nodejs,perform digital private limited,"Bengaluru, Karnataka",mobile,1.0,989699.0,989699.0,989699.0,82474.91666666669,na,0,1,0,Karnataka,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Phonologies,"Pune, Maharashtra",mobile,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Pure Software,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,Infoneo Technologies Pvt. Ltd.,"Noida, Uttar Pradesh",net sql server sql,1.0,600000.0,600000.0,600000.0,50000.0,na,0,1,0,Uttar Pradesh,1,135,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Myrealdata.,"Gurgaon, Haryana",cloud cloud,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Haryana,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Decimal Point Analytics,"Mumbai, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ui,Web Digital Media Group (Web Digitech IT Solutions...,"Noida, Uttar Pradesh",php ui,1.0,180000.0,300000.0,240000.0,20000.0,na,0,1,0,Uttar Pradesh,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,GEOS,"Irinjalakuda, Kerala",na,1.0,84000.0,120000.0,102000.0,8500.0,jr,1,0,0,Kerala,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,VAIBHAV GEMS,"Amreli, Gujarat",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Gujarat,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
analyst,IDA Automation Pvt Ltd,"Bengaluru, Karnataka",python,1.0,264000.0,480000.0,372000.0,31000.0,na,0,1,0,Karnataka,1,143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sql,Intellifour software,"Bengaluru, Karnataka",sql sql,1.0,900000.0,900000.0,900000.0,75000.0,na,0,1,0,Karnataka,1,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Cargoflash Infotech,"Gurgaon, Haryana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Haryana,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Tech mahindra,"Nagpur, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
database,"JPMorgan Chase Bank, N.A.","Hyderabad, Telangana",testing,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Telangana,6,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,Workstreet,Remote,net,1.0,360000.0,540000.0,450000.0,37500.0,na,0,1,0,Remote,1,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,WSD Consultant,"Delhi, Delhi",na,1.0,175000.0,600000.0,387500.0,32291.66666666667,na,0,1,0,Delhi,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asp net,surya marketing,"Delhi, Delhi",c# sql,1.0,60000.0,120000.0,90000.0,7500.0,na,0,1,0,Delhi,1,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,EEN PLEK TECHNOLOGIES PRIVATE LIMITED,"Noida, Uttar Pradesh",angular angular ui,1.0,277633.0,500000.0,388816.5,32401.375,na,0,1,0,Uttar Pradesh,1,156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,88 Pictures Media & Entertainment Pvt Ltd,"Andheri, Mumbai, Maharashtra",api python,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Mumbai,1,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Adhoc Softwares,"Coimbatore, Tamil Nadu",na,1.0,0.0,0.0,0.0,0.0,jr,1,0,0,Tamil Nadu,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Bigwig Ship Management Pvt. Ltd.,"Greater Noida, Uttar Pradesh",angular,1.0,600000.0,1000000.0,800000.0,66666.66666666669,na,0,1,0,Uttar Pradesh,1,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java,"Nvision Solutions, Inc.",Remote,java,1.0,800000.0,800000.0,800000.0,66666.66666666669,na,0,1,0,Remote,1,157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,AI Engineer,"Coimbatore, Tamil Nadu",na,1.0,204000.0,300000.0,252000.0,21000.0,na,0,1,0,Tamil Nadu,2,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Greeksoft,"Mumbai, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Cyber Flax Pvt. Ltd,"Indore, Madhya Pradesh",na,1.0,60000.0,120000.0,90000.0,7500.0,jr,1,0,0,Madhya Pradesh,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,"JPMorgan Chase Bank, N.A.","Hyderabad, Telangana",financial,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Telangana,6,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
php,Cog Digital Pvt Ltd.,"Dwarka, Delhi, Delhi",php php,1.0,240000.0,420000.0,330000.0,27500.0,na,0,1,0,Delhi,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,ORANGE MEDIA MALAYSIA,"Bengaluru, Karnataka",na,1.0,72000.0,84000.0,78000.0,6500.0,na,0,1,0,Karnataka,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ai ml,Siemens Technology and Services Private Limited,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sql,Arthur Grand Technologies Inc,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Optym,"Bengaluru, Karnataka",c#,1.0,600000.0,600000.0,600000.0,50000.0,na,0,1,0,Karnataka,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,IBM,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asp net mvc,Zenesys Technosys Pvt. Ltd,"Noida, Uttar Pradesh",security,1.0,216000.0,720000.0,468000.0,39000.0,na,0,1,0,Uttar Pradesh,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Rudra Innovative Software Pvt Ltd,"Nagar, Rajasthan",mysql database database,1.0,10000.0,25000.0,17500.0,1458.333333333333,na,0,1,0,Rajasthan,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Cognizant,"Pune, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Smartbox,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sql,Saral ERP Solutions,"Victoria Park, Uttar Pradesh",sql,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salesforce,Mysense Technologies,"Mohali, Punjab",cloud,1.0,362004.0,1432920.0,897462.0,74788.5,na,0,1,0,Punjab,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Jignasa Techno Solutions,"Lalithanagaram, Andhra Pradesh",na,1.0,180000.0,396000.0,288000.0,24000.0,na,0,1,0,Andhra Pradesh,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Xicom Technologies Ltd.,"Delhi, Delhi",app mobile,1.0,600000.0,600000.0,600000.0,50000.0,na,0,1,0,Delhi,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Humanitics Dimensions Software Pvt. Ltd.,"New Delhi, Delhi",angular,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,2,149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactjs,Acespritech Solutions Pvt. Ltd,"Gandhinagar, Gujarat",javascript,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Gujarat,2,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mobile,Larsen & Toubro Infotech Limited,India,architecture mobile,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,6,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,TRUETECH SERVICES PVT LTD,"Urban Estate Gurgaon, Haryana",aws,1.0,264108.0,852468.0,558288.0,46524.0,na,0,1,0,Haryana,1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
na,URS Systems Private Limited,"Delhi, Delhi",security,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,i2e Consulting,"Mumbai, Maharashtra",na,1.0,500000.0,1200000.0,850000.0,70833.33333333331,na,0,1,0,Maharashtra,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Shivangi Group of Management,"Noida, Uttar Pradesh",mysql,1.0,360000.0,540000.0,450000.0,37500.0,na,0,1,0,Uttar Pradesh,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,StoreHippo,"Gurgaon, Haryana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Haryana,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Fantail Technologies Pvt. Ltd.,"Pune, Maharashtra",na,1.0,350000.0,600000.0,475000.0,39583.333333333336,na,0,1,0,Maharashtra,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Quinn Care Private Limited,"Bengaluru, Karnataka",na,1.0,600000.0,1200000.0,900000.0,75000.0,na,0,1,0,Karnataka,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java,access infotech Pvt. Ltd.,"Delhi, Delhi",java,1.0,72000.0,96000.0,84000.0,7000.0,na,0,1,0,Delhi,1,158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Techniek India,"Noida, Uttar Pradesh",na,1.0,480000.0,600000.0,540000.0,45000.0,na,0,1,0,Uttar Pradesh,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Shriv ComMedia Solutions Pvt Ltd,"Noida, Uttar Pradesh",ui,1.0,240000.0,480000.0,360000.0,30000.0,na,0,1,0,Uttar Pradesh,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Proton Expert Systems & Solutions,"Bengaluru, Karnataka",na,1.0,180000.0,240000.0,210000.0,17500.0,na,0,1,0,Karnataka,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
js,CodeBlock Technologies,"Noida, Uttar Pradesh",na,1.0,400000.0,400000.0,400000.0,33333.333333333336,na,0,1,0,Uttar Pradesh,2,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c++ c#,OEngines Game Studio,"Surat, Gujarat",na,1.0,96000.0,480000.0,288000.0,24000.0,na,0,1,0,Gujarat,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c#,Proseon Technologies pvt. ltd.,"Vadodara, Gujarat",na,1.0,240000.0,360000.0,300000.0,25000.0,na,0,1,0,Gujarat,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Profess Software Solutions Pvt Ltd,"Kochi, Kerala",mvc api,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Kerala,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ui ux,UniHyr,"Gurgaon, Haryana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Haryana,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Microsoft,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Uttar Pradesh,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flutter,IT4T Solutions Pvt. Ltd.,"Noida, Uttar Pradesh",flutter mobile app,1.0,300000.0,300000.0,300000.0,25000.0,na,0,1,0,Uttar Pradesh,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Advenith Technology Private Limited,"Delhi, Delhi",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Wear to fit,"Bengaluru, Karnataka",stack,1.0,180000.0,360000.0,270000.0,22500.0,na,0,1,0,Karnataka,1,141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Calypso,"Mumbai, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,jr,1,0,0,Maharashtra,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,"Key Computer Applications, UK","Bengaluru, Karnataka",ruby,1.0,240000.0,720000.0,480000.0,40000.0,na,0,1,0,Karnataka,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
javascript,Talentica Software India,India,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
